start,end,split,dataset_number,user_number,dataset
1645814078.924791,1645814165.876365,train,0,34,discrete_gestures_user_034_dataset_000.hdf5
1645814291.431874,1645814359.818489,train,0,34,discrete_gestures_user_034_dataset_000.hdf5
1645814376.874843,1645814441.9645433,train,0,34,discrete_gestures_user_034_dataset_000.hdf5
1645814452.111924,1645814515.97808,train,0,34,discrete_gestures_user_034_dataset_000.hdf5
1645814754.295299,1645814851.464817,train,0,34,discrete_gestures_user_034_dataset_000.hdf5
1645814881.27332,1645814977.342695,train,0,34,discrete_gestures_user_034_dataset_000.hdf5
1645815010.766241,1645815107.053856,train,0,34,discrete_gestures_user_034_dataset_000.hdf5
1645815300.264044,1645815873.4636219,train,0,34,discrete_gestures_user_034_dataset_000.hdf5
1645821548.939497,1645821728.946764,train,0,96,discrete_gestures_user_096_dataset_000.hdf5
1645821728.9627624,1645821748.908747,train,0,96,discrete_gestures_user_096_dataset_000.hdf5
1645821426.115351,1645821546.140886,train,0,96,discrete_gestures_user_096_dataset_000.hdf5
1645820320.008595,1645820399.812513,train,0,96,discrete_gestures_user_096_dataset_000.hdf5
1645820442.894639,1645820507.703229,train,0,96,discrete_gestures_user_096_dataset_000.hdf5
1645820513.158831,1645820581.052021,train,0,96,discrete_gestures_user_096_dataset_000.hdf5
1645820587.538254,1645820654.017873,train,0,96,discrete_gestures_user_096_dataset_000.hdf5
1645820785.826799,1645820881.523456,train,0,96,discrete_gestures_user_096_dataset_000.hdf5
1645820892.735597,1645820988.216488,train,0,96,discrete_gestures_user_096_dataset_000.hdf5
1645821000.695135,1645821098.52234,train,0,96,discrete_gestures_user_096_dataset_000.hdf5
1645821219.581544,1645821423.409889,train,0,96,discrete_gestures_user_096_dataset_000.hdf5
1646075408.499249,1646075588.502176,train,0,90,discrete_gestures_user_090_dataset_000.hdf5
1646075588.507644,1646075627.970957,train,0,90,discrete_gestures_user_090_dataset_000.hdf5
1646075252.214702,1646075372.224606,train,0,90,discrete_gestures_user_090_dataset_000.hdf5
1646073956.912279,1646074038.372671,train,0,90,discrete_gestures_user_090_dataset_000.hdf5
1646074138.063411,1646074205.38403,train,0,90,discrete_gestures_user_090_dataset_000.hdf5
1646074221.08699,1646074290.847788,train,0,90,discrete_gestures_user_090_dataset_000.hdf5
1646074294.756523,1646074362.212239,train,0,90,discrete_gestures_user_090_dataset_000.hdf5
1646074565.187402,1646074660.651453,train,0,90,discrete_gestures_user_090_dataset_000.hdf5
1646074684.993206,1646074781.496987,train,0,90,discrete_gestures_user_090_dataset_000.hdf5
1646074810.295699,1646074907.8940597,train,0,90,discrete_gestures_user_090_dataset_000.hdf5
1646075066.169928,1646075244.40356,train,0,90,discrete_gestures_user_090_dataset_000.hdf5
1646075693.2864,1646075873.2837157,train,0,42,discrete_gestures_user_042_dataset_000.hdf5
1646075873.289741,1646075912.637183,train,0,42,discrete_gestures_user_042_dataset_000.hdf5
1646075565.768432,1646075685.786195,train,0,42,discrete_gestures_user_042_dataset_000.hdf5
1646074118.927573,1646074203.244405,train,0,42,discrete_gestures_user_042_dataset_000.hdf5
1646074301.628504,1646074369.640019,train,0,42,discrete_gestures_user_042_dataset_000.hdf5
1646074387.169705,1646074455.95533,train,0,42,discrete_gestures_user_042_dataset_000.hdf5
1646074470.571837,1646074536.836238,train,0,42,discrete_gestures_user_042_dataset_000.hdf5
1646074737.197927,1646074833.612721,train,0,42,discrete_gestures_user_042_dataset_000.hdf5
1646074861.052188,1646074954.077151,train,0,42,discrete_gestures_user_042_dataset_000.hdf5
1646074984.171631,1646075080.0242682,train,0,42,discrete_gestures_user_042_dataset_000.hdf5
1646075238.59563,1646075554.116059,train,0,42,discrete_gestures_user_042_dataset_000.hdf5
1646076672.067566,1646076852.051598,train,0,56,discrete_gestures_user_056_dataset_000.hdf5
1646076852.055744,1646076891.625694,train,0,56,discrete_gestures_user_056_dataset_000.hdf5
1646076521.473508,1646076641.491753,train,0,56,discrete_gestures_user_056_dataset_000.hdf5
1646075080.580398,1646075165.7846222,train,0,56,discrete_gestures_user_056_dataset_000.hdf5
1646075276.292188,1646075344.12278,train,0,56,discrete_gestures_user_056_dataset_000.hdf5
1646075356.90316,1646075424.218457,train,0,56,discrete_gestures_user_056_dataset_000.hdf5
1646075436.955085,1646075506.562472,train,0,56,discrete_gestures_user_056_dataset_000.hdf5
1646075725.519797,1646075820.376549,train,0,56,discrete_gestures_user_056_dataset_000.hdf5
1646075847.711702,1646075945.285447,train,0,56,discrete_gestures_user_056_dataset_000.hdf5
1646075973.851936,1646076072.228016,train,0,56,discrete_gestures_user_056_dataset_000.hdf5
1646076233.285459,1646076512.842337,train,0,56,discrete_gestures_user_056_dataset_000.hdf5
1646163675.180544,1646163855.178505,train,0,19,discrete_gestures_user_019_dataset_000.hdf5
1646163855.184254,1646163895.062564,train,0,19,discrete_gestures_user_019_dataset_000.hdf5
1646163550.4355206,1646163670.439119,train,0,19,discrete_gestures_user_019_dataset_000.hdf5
1646162098.931134,1646162185.71092,train,0,19,discrete_gestures_user_019_dataset_000.hdf5
1646162296.037752,1646162365.537102,train,0,19,discrete_gestures_user_019_dataset_000.hdf5
1646162381.448155,1646162450.452097,train,0,19,discrete_gestures_user_019_dataset_000.hdf5
1646162462.946916,1646162531.74947,train,0,19,discrete_gestures_user_019_dataset_000.hdf5
1646162740.632156,1646162836.447916,train,0,19,discrete_gestures_user_019_dataset_000.hdf5
1646162861.232986,1646162956.72563,train,0,19,discrete_gestures_user_019_dataset_000.hdf5
1646162988.54981,1646163087.9042282,train,0,19,discrete_gestures_user_019_dataset_000.hdf5
1646163279.494498,1646163533.9261289,train,0,19,discrete_gestures_user_019_dataset_000.hdf5
1646318878.350907,1646319058.653467,train,0,11,discrete_gestures_user_011_dataset_000.hdf5
1646319058.656494,1646319098.142027,train,0,11,discrete_gestures_user_011_dataset_000.hdf5
1646318754.934115,1646318874.952787,train,0,11,discrete_gestures_user_011_dataset_000.hdf5
1646317420.258182,1646317505.560971,train,0,11,discrete_gestures_user_011_dataset_000.hdf5
1646317607.529171,1646317677.1704283,train,0,11,discrete_gestures_user_011_dataset_000.hdf5
1646317690.68047,1646317759.068995,train,0,11,discrete_gestures_user_011_dataset_000.hdf5
1646317775.821666,1646317844.281678,train,0,11,discrete_gestures_user_011_dataset_000.hdf5
1646318055.760975,1646318149.351841,train,0,11,discrete_gestures_user_011_dataset_000.hdf5
1646318178.694958,1646318278.063392,train,0,11,discrete_gestures_user_011_dataset_000.hdf5
1646318299.061732,1646318392.358787,train,0,11,discrete_gestures_user_011_dataset_000.hdf5
1646318557.188556,1646318742.708049,train,0,11,discrete_gestures_user_011_dataset_000.hdf5
1646320760.0461912,1646320940.0392723,train,0,29,discrete_gestures_user_029_dataset_000.hdf5
1646320940.045452,1646320979.430066,train,0,29,discrete_gestures_user_029_dataset_000.hdf5
1646320635.309389,1646320755.315416,train,0,29,discrete_gestures_user_029_dataset_000.hdf5
1646319251.250036,1646319336.872469,train,0,29,discrete_gestures_user_029_dataset_000.hdf5
1646319431.763577,1646319500.295271,train,0,29,discrete_gestures_user_029_dataset_000.hdf5
1646319507.97964,1646319575.673486,train,0,29,discrete_gestures_user_029_dataset_000.hdf5
1646319581.564435,1646319648.370053,train,0,29,discrete_gestures_user_029_dataset_000.hdf5
1646319848.351676,1646319945.2845492,train,0,29,discrete_gestures_user_029_dataset_000.hdf5
1646319967.532696,1646320062.678275,train,0,29,discrete_gestures_user_029_dataset_000.hdf5
1646320090.48065,1646320185.021325,train,0,29,discrete_gestures_user_029_dataset_000.hdf5
1646320351.499773,1646320627.911871,train,0,29,discrete_gestures_user_029_dataset_000.hdf5
1646337938.321403,1646338118.315621,train,0,67,discrete_gestures_user_067_dataset_000.hdf5
1646338118.332628,1646338157.90842,train,0,67,discrete_gestures_user_067_dataset_000.hdf5
1646337814.755972,1646337934.760755,train,0,67,discrete_gestures_user_067_dataset_000.hdf5
1646336334.482056,1646336418.186775,train,0,67,discrete_gestures_user_067_dataset_000.hdf5
1646336516.98059,1646336586.592914,train,0,67,discrete_gestures_user_067_dataset_000.hdf5
1646336595.446528,1646336663.972637,train,0,67,discrete_gestures_user_067_dataset_000.hdf5
1646336672.052264,1646336738.06814,train,0,67,discrete_gestures_user_067_dataset_000.hdf5
1646336946.321162,1646337042.685053,train,0,67,discrete_gestures_user_067_dataset_000.hdf5
1646337070.702897,1646337166.645991,train,0,67,discrete_gestures_user_067_dataset_000.hdf5
1646337198.618589,1646337292.50427,train,0,67,discrete_gestures_user_067_dataset_000.hdf5
1646337479.112357,1646337803.228312,train,0,67,discrete_gestures_user_067_dataset_000.hdf5
1646421474.065558,1646421654.0697107,train,0,66,discrete_gestures_user_066_dataset_000.hdf5
1646421654.074419,1646421693.646298,train,0,66,discrete_gestures_user_066_dataset_000.hdf5
1646421347.534334,1646421467.541668,train,0,66,discrete_gestures_user_066_dataset_000.hdf5
1646419543.482861,1646419624.174194,train,0,66,discrete_gestures_user_066_dataset_000.hdf5
1646419728.626341,1646419796.124326,train,0,66,discrete_gestures_user_066_dataset_000.hdf5
1646419809.243494,1646419874.305503,train,0,66,discrete_gestures_user_066_dataset_000.hdf5
1646419885.628781,1646419955.069733,train,0,66,discrete_gestures_user_066_dataset_000.hdf5
1646420333.961374,1646420452.439723,train,0,66,discrete_gestures_user_066_dataset_000.hdf5
1646420481.413361,1646420578.718859,train,0,66,discrete_gestures_user_066_dataset_000.hdf5
1646420608.898986,1646420705.566862,train,0,66,discrete_gestures_user_066_dataset_000.hdf5
1646420897.209354,1646421332.860946,train,0,66,discrete_gestures_user_066_dataset_000.hdf5
1646923777.397287,1646923957.998932,train,0,65,discrete_gestures_user_065_dataset_000.hdf5
1646923958.00198,1646923997.417206,train,0,65,discrete_gestures_user_065_dataset_000.hdf5
1646923652.268922,1646923772.273963,train,0,65,discrete_gestures_user_065_dataset_000.hdf5
1646922193.685157,1646922278.577414,train,0,65,discrete_gestures_user_065_dataset_000.hdf5
1646922368.179214,1646922432.920327,train,0,65,discrete_gestures_user_065_dataset_000.hdf5
1646922442.289715,1646922511.61786,train,0,65,discrete_gestures_user_065_dataset_000.hdf5
1646922524.115025,1646922589.714297,train,0,65,discrete_gestures_user_065_dataset_000.hdf5
1646922790.622428,1646922884.430226,train,0,65,discrete_gestures_user_065_dataset_000.hdf5
1646922914.683785,1646923011.655636,train,0,65,discrete_gestures_user_065_dataset_000.hdf5
1646923039.464886,1646923135.998134,train,0,65,discrete_gestures_user_065_dataset_000.hdf5
1646923315.089719,1646923641.0010579,train,0,65,discrete_gestures_user_065_dataset_000.hdf5
1647267992.185983,1647268172.172311,train,0,59,discrete_gestures_user_059_dataset_000.hdf5
1647268172.177926,1647268211.634047,train,0,59,discrete_gestures_user_059_dataset_000.hdf5
1647267743.032824,1647267863.049323,train,0,59,discrete_gestures_user_059_dataset_000.hdf5
1647266290.245949,1647266374.983108,train,0,59,discrete_gestures_user_059_dataset_000.hdf5
1647266455.6629398,1647266525.207025,train,0,59,discrete_gestures_user_059_dataset_000.hdf5
1647266537.999761,1647266608.169438,train,0,59,discrete_gestures_user_059_dataset_000.hdf5
1647266628.500589,1647266692.854812,train,0,59,discrete_gestures_user_059_dataset_000.hdf5
1647266875.632653,1647266970.043207,train,0,59,discrete_gestures_user_059_dataset_000.hdf5
1647267003.433958,1647267100.5369287,train,0,59,discrete_gestures_user_059_dataset_000.hdf5
1647267130.867166,1647267225.914774,train,0,59,discrete_gestures_user_059_dataset_000.hdf5
1647267369.83855,1647267732.59634,train,0,59,discrete_gestures_user_059_dataset_000.hdf5
1647271139.663878,1647271319.663174,train,0,91,discrete_gestures_user_091_dataset_000.hdf5
1647271319.667514,1647271334.603858,train,0,91,discrete_gestures_user_091_dataset_000.hdf5
1647271017.813861,1647271137.817396,train,0,91,discrete_gestures_user_091_dataset_000.hdf5
1647269862.628194,1647269947.825895,train,0,91,discrete_gestures_user_091_dataset_000.hdf5
1647269985.045055,1647270051.170763,train,0,91,discrete_gestures_user_091_dataset_000.hdf5
1647270058.280675,1647270124.684121,train,0,91,discrete_gestures_user_091_dataset_000.hdf5
1647270132.872377,1647270204.264306,train,0,91,discrete_gestures_user_091_dataset_000.hdf5
1647270326.429429,1647270422.2879128,train,0,91,discrete_gestures_user_091_dataset_000.hdf5
1647270433.080317,1647270528.35022,train,0,91,discrete_gestures_user_091_dataset_000.hdf5
1647270539.880106,1647270633.550917,train,0,91,discrete_gestures_user_091_dataset_000.hdf5
1647270751.413014,1647271015.740462,train,0,91,discrete_gestures_user_091_dataset_000.hdf5
1647282860.455984,1647283040.452208,train,0,92,discrete_gestures_user_092_dataset_000.hdf5
1647283040.4597938,1647283079.787355,train,0,92,discrete_gestures_user_092_dataset_000.hdf5
1647282723.054623,1647282843.073285,train,0,92,discrete_gestures_user_092_dataset_000.hdf5
1647281321.313564,1647281403.868879,train,0,92,discrete_gestures_user_092_dataset_000.hdf5
1647281509.335081,1647281578.211335,train,0,92,discrete_gestures_user_092_dataset_000.hdf5
1647281589.202124,1647281656.609403,train,0,92,discrete_gestures_user_092_dataset_000.hdf5
1647281665.536641,1647281730.040238,train,0,92,discrete_gestures_user_092_dataset_000.hdf5
1647281935.812996,1647282032.960859,train,0,92,discrete_gestures_user_092_dataset_000.hdf5
1647282061.730393,1647282159.439166,train,0,92,discrete_gestures_user_092_dataset_000.hdf5
1647282190.2143333,1647282285.384314,train,0,92,discrete_gestures_user_092_dataset_000.hdf5
1647282458.226371,1647282711.11966,train,0,92,discrete_gestures_user_092_dataset_000.hdf5
1647367897.78251,1647368077.782817,train,0,53,discrete_gestures_user_053_dataset_000.hdf5
1647368077.786618,1647368117.321582,train,0,53,discrete_gestures_user_053_dataset_000.hdf5
1647367776.083959,1647367896.075651,train,0,53,discrete_gestures_user_053_dataset_000.hdf5
1647366409.445139,1647366494.791942,train,0,53,discrete_gestures_user_053_dataset_000.hdf5
1647366592.044021,1647366661.351094,train,0,53,discrete_gestures_user_053_dataset_000.hdf5
1647366666.127775,1647366736.164508,train,0,53,discrete_gestures_user_053_dataset_000.hdf5
1647366741.41637,1647366809.444805,train,0,53,discrete_gestures_user_053_dataset_000.hdf5
1647367008.504181,1647367104.914481,train,0,53,discrete_gestures_user_053_dataset_000.hdf5
1647367129.086401,1647367226.891738,train,0,53,discrete_gestures_user_053_dataset_000.hdf5
1647367254.886185,1647367350.773289,train,0,53,discrete_gestures_user_053_dataset_000.hdf5
1647367507.783816,1647367766.804693,train,0,53,discrete_gestures_user_053_dataset_000.hdf5
1647441883.775483,1647442063.781028,train,0,76,discrete_gestures_user_076_dataset_000.hdf5
1647442063.786973,1647442103.118602,train,0,76,discrete_gestures_user_076_dataset_000.hdf5
1647441713.126523,1647441833.139738,train,0,76,discrete_gestures_user_076_dataset_000.hdf5
1647440580.553951,1647440665.867361,train,0,76,discrete_gestures_user_076_dataset_000.hdf5
1647440709.654277,1647440777.59525,train,0,76,discrete_gestures_user_076_dataset_000.hdf5
1647440785.4616792,1647440853.356853,train,0,76,discrete_gestures_user_076_dataset_000.hdf5
1647440866.143606,1647440932.97044,train,0,76,discrete_gestures_user_076_dataset_000.hdf5
1647441085.919797,1647441182.50811,train,0,76,discrete_gestures_user_076_dataset_000.hdf5
1647441194.374353,1647441287.886111,train,0,76,discrete_gestures_user_076_dataset_000.hdf5
1647441298.3564937,1647441394.331244,train,0,76,discrete_gestures_user_076_dataset_000.hdf5
1647441533.0913768,1647441700.16321,train,0,76,discrete_gestures_user_076_dataset_000.hdf5
1647455815.187232,1647455995.388248,train,0,99,discrete_gestures_user_099_dataset_000.hdf5
1647455995.391813,1647456034.84235,train,0,99,discrete_gestures_user_099_dataset_000.hdf5
1647455692.404683,1647455812.420073,train,0,99,discrete_gestures_user_099_dataset_000.hdf5
1647454324.787868,1647454409.14721,train,0,99,discrete_gestures_user_099_dataset_000.hdf5
1647454499.738971,1647454567.757026,train,0,99,discrete_gestures_user_099_dataset_000.hdf5
1647454576.139239,1647454643.586637,train,0,99,discrete_gestures_user_099_dataset_000.hdf5
1647454650.374616,1647454718.035768,train,0,99,discrete_gestures_user_099_dataset_000.hdf5
1647454926.54597,1647455020.22265,train,0,99,discrete_gestures_user_099_dataset_000.hdf5
1647455047.91429,1647455142.868106,train,0,99,discrete_gestures_user_099_dataset_000.hdf5
1647455172.764812,1647455268.512339,train,0,99,discrete_gestures_user_099_dataset_000.hdf5
1647455436.621842,1647455687.0324879,train,0,99,discrete_gestures_user_099_dataset_000.hdf5
1647612822.423755,1647613002.414006,train,0,55,discrete_gestures_user_055_dataset_000.hdf5
1647613002.420011,1647613042.301349,train,0,55,discrete_gestures_user_055_dataset_000.hdf5
1647612696.89617,1647612816.9068701,train,0,55,discrete_gestures_user_055_dataset_000.hdf5
1647611190.1651862,1647611279.297368,train,0,55,discrete_gestures_user_055_dataset_000.hdf5
1647611383.206055,1647611450.036669,train,0,55,discrete_gestures_user_055_dataset_000.hdf5
1647611466.60884,1647611535.3473809,train,0,55,discrete_gestures_user_055_dataset_000.hdf5
1647611541.286025,1647611605.894359,train,0,55,discrete_gestures_user_055_dataset_000.hdf5
1647611813.159651,1647611909.635354,train,0,55,discrete_gestures_user_055_dataset_000.hdf5
1647611940.439141,1647612035.560314,train,0,55,discrete_gestures_user_055_dataset_000.hdf5
1647612065.381516,1647612165.319354,train,0,55,discrete_gestures_user_055_dataset_000.hdf5
1647612354.558437,1647612678.567095,train,0,55,discrete_gestures_user_055_dataset_000.hdf5
1648235143.11796,1648235323.110913,train,0,39,discrete_gestures_user_039_dataset_000.hdf5
1648235323.1149943,1648235362.755244,train,0,39,discrete_gestures_user_039_dataset_000.hdf5
1648235011.352743,1648235131.356515,train,0,39,discrete_gestures_user_039_dataset_000.hdf5
1648233518.276229,1648233604.479128,train,0,39,discrete_gestures_user_039_dataset_000.hdf5
1648233706.898119,1648233773.615049,train,0,39,discrete_gestures_user_039_dataset_000.hdf5
1648233784.815513,1648233853.714664,train,0,39,discrete_gestures_user_039_dataset_000.hdf5
1648233864.753193,1648233931.79833,train,0,39,discrete_gestures_user_039_dataset_000.hdf5
1648234140.781473,1648234236.760021,train,0,39,discrete_gestures_user_039_dataset_000.hdf5
1648234264.931486,1648234361.725451,train,0,39,discrete_gestures_user_039_dataset_000.hdf5
1648234391.581003,1648234484.4091,train,0,39,discrete_gestures_user_039_dataset_000.hdf5
1648234647.846909,1648235001.445539,train,0,39,discrete_gestures_user_039_dataset_000.hdf5
1648235556.8091867,1648235737.174815,train,0,36,discrete_gestures_user_036_dataset_000.hdf5
1648235737.1794298,1648235779.711968,train,0,36,discrete_gestures_user_036_dataset_000.hdf5
1648235433.560238,1648235553.574485,train,0,36,discrete_gestures_user_036_dataset_000.hdf5
1648233683.541896,1648233766.96324,train,0,36,discrete_gestures_user_036_dataset_000.hdf5
1648233874.694515,1648233941.698058,train,0,36,discrete_gestures_user_036_dataset_000.hdf5
1648233946.360762,1648234012.981494,train,0,36,discrete_gestures_user_036_dataset_000.hdf5
1648234028.0060768,1648234094.132193,train,0,36,discrete_gestures_user_036_dataset_000.hdf5
1648234304.510638,1648234402.216752,train,0,36,discrete_gestures_user_036_dataset_000.hdf5
1648234432.410701,1648234528.1491823,train,0,36,discrete_gestures_user_036_dataset_000.hdf5
1648234564.911012,1648234663.249506,train,0,36,discrete_gestures_user_036_dataset_000.hdf5
1648234892.205063,1648235413.86368,train,0,36,discrete_gestures_user_036_dataset_000.hdf5
1648477431.47491,1648477611.485177,train,0,84,discrete_gestures_user_084_dataset_000.hdf5
1648477611.490232,1648477659.679046,train,0,84,discrete_gestures_user_084_dataset_000.hdf5
1648477306.742022,1648477426.763373,train,0,84,discrete_gestures_user_084_dataset_000.hdf5
1648475801.674687,1648475885.980491,train,0,84,discrete_gestures_user_084_dataset_000.hdf5
1648475990.913494,1648476056.6489007,train,0,84,discrete_gestures_user_084_dataset_000.hdf5
1648476067.147602,1648476135.248249,train,0,84,discrete_gestures_user_084_dataset_000.hdf5
1648476145.3489192,1648476215.950127,train,0,84,discrete_gestures_user_084_dataset_000.hdf5
1648476423.221864,1648476518.619956,train,0,84,discrete_gestures_user_084_dataset_000.hdf5
1648476547.190254,1648476644.120234,train,0,84,discrete_gestures_user_084_dataset_000.hdf5
1648476672.619395,1648476769.21631,train,0,84,discrete_gestures_user_084_dataset_000.hdf5
1648476944.07222,1648477297.6694539,train,0,84,discrete_gestures_user_084_dataset_000.hdf5
1649273716.929731,1649273896.930404,train,0,73,discrete_gestures_user_073_dataset_000.hdf5
1649273896.936214,1649273936.556626,train,0,73,discrete_gestures_user_073_dataset_000.hdf5
1649273579.530622,1649273699.549067,train,0,73,discrete_gestures_user_073_dataset_000.hdf5
1649272254.255145,1649272337.752394,train,0,73,discrete_gestures_user_073_dataset_000.hdf5
1649272430.77866,1649272500.697385,train,0,73,discrete_gestures_user_073_dataset_000.hdf5
1649272510.353455,1649272576.262954,train,0,73,discrete_gestures_user_073_dataset_000.hdf5
1649272587.647243,1649272655.576739,train,0,73,discrete_gestures_user_073_dataset_000.hdf5
1649272859.450647,1649272951.235758,train,0,73,discrete_gestures_user_073_dataset_000.hdf5
1649272975.442455,1649273071.265456,train,0,73,discrete_gestures_user_073_dataset_000.hdf5
1649273102.810621,1649273196.745305,train,0,73,discrete_gestures_user_073_dataset_000.hdf5
1649273358.495783,1649273576.725665,train,0,73,discrete_gestures_user_073_dataset_000.hdf5
1649274366.490728,1649274546.48773,train,0,71,discrete_gestures_user_071_dataset_000.hdf5
1649274546.491863,1649274561.3260238,train,0,71,discrete_gestures_user_071_dataset_000.hdf5
1649274202.483075,1649274322.501696,train,0,71,discrete_gestures_user_071_dataset_000.hdf5
1649272961.7640462,1649273042.07755,train,0,71,discrete_gestures_user_071_dataset_000.hdf5
1649273089.032066,1649273157.845851,train,0,71,discrete_gestures_user_071_dataset_000.hdf5
1649273164.648632,1649273231.215831,train,0,71,discrete_gestures_user_071_dataset_000.hdf5
1649273237.766667,1649273306.131212,train,0,71,discrete_gestures_user_071_dataset_000.hdf5
1649273484.897334,1649273583.631442,train,0,71,discrete_gestures_user_071_dataset_000.hdf5
1649273592.579178,1649273687.998287,train,0,71,discrete_gestures_user_071_dataset_000.hdf5
1649273698.4127822,1649273792.481463,train,0,71,discrete_gestures_user_071_dataset_000.hdf5
1649273937.665789,1649274192.165976,train,0,71,discrete_gestures_user_071_dataset_000.hdf5
1649355763.380845,1649355944.162962,train,0,89,discrete_gestures_user_089_dataset_000.hdf5
1649355944.165925,1649355983.619967,train,0,89,discrete_gestures_user_089_dataset_000.hdf5
1649355635.897371,1649355755.916181,train,0,89,discrete_gestures_user_089_dataset_000.hdf5
1649354243.342814,1649354323.284031,train,0,89,discrete_gestures_user_089_dataset_000.hdf5
1649354419.197344,1649354481.193046,train,0,89,discrete_gestures_user_089_dataset_000.hdf5
1649354494.152702,1649354561.429061,train,0,89,discrete_gestures_user_089_dataset_000.hdf5
1649354578.739652,1649354644.3969688,train,0,89,discrete_gestures_user_089_dataset_000.hdf5
1649354855.741601,1649354951.847239,train,0,89,discrete_gestures_user_089_dataset_000.hdf5
1649354982.142197,1649355078.016396,train,0,89,discrete_gestures_user_089_dataset_000.hdf5
1649355107.175741,1649355202.449693,train,0,89,discrete_gestures_user_089_dataset_000.hdf5
1649355378.798762,1649355620.626741,train,0,89,discrete_gestures_user_089_dataset_000.hdf5
1649356853.927465,1649357033.930578,train,0,46,discrete_gestures_user_046_dataset_000.hdf5
1649357033.936133,1649357073.284674,train,0,46,discrete_gestures_user_046_dataset_000.hdf5
1649356730.980117,1649356851.0000331,train,0,46,discrete_gestures_user_046_dataset_000.hdf5
1649355309.08882,1649355394.5429313,train,0,46,discrete_gestures_user_046_dataset_000.hdf5
1649355488.000261,1649355558.156551,train,0,46,discrete_gestures_user_046_dataset_000.hdf5
1649355575.718553,1649355639.721137,train,0,46,discrete_gestures_user_046_dataset_000.hdf5
1649355672.976165,1649355742.95274,train,0,46,discrete_gestures_user_046_dataset_000.hdf5
1649355949.777677,1649356047.225489,train,0,46,discrete_gestures_user_046_dataset_000.hdf5
1649356071.616266,1649356164.187744,train,0,46,discrete_gestures_user_046_dataset_000.hdf5
1649356194.91648,1649356288.901772,train,0,46,discrete_gestures_user_046_dataset_000.hdf5
1649356451.473646,1649356728.810839,train,0,46,discrete_gestures_user_046_dataset_000.hdf5
1649684670.463327,1649684850.955964,train,0,62,discrete_gestures_user_062_dataset_000.hdf5
1649684850.959284,1649684890.561196,train,0,62,discrete_gestures_user_062_dataset_000.hdf5
1649684542.498183,1649684662.522518,train,0,62,discrete_gestures_user_062_dataset_000.hdf5
1649683087.973299,1649683172.946121,train,0,62,discrete_gestures_user_062_dataset_000.hdf5
1649683269.707066,1649683339.314588,train,0,62,discrete_gestures_user_062_dataset_000.hdf5
1649683347.974713,1649683416.952946,train,0,62,discrete_gestures_user_062_dataset_000.hdf5
1649683426.462507,1649683490.903639,train,0,62,discrete_gestures_user_062_dataset_000.hdf5
1649683687.849065,1649683783.637956,train,0,62,discrete_gestures_user_062_dataset_000.hdf5
1649683809.100944,1649683907.356204,train,0,62,discrete_gestures_user_062_dataset_000.hdf5
1649683937.137198,1649684032.490656,train,0,62,discrete_gestures_user_062_dataset_000.hdf5
1649684193.544577,1649684528.867547,train,0,62,discrete_gestures_user_062_dataset_000.hdf5
1649774068.111001,1649774248.260249,train,0,69,discrete_gestures_user_069_dataset_000.hdf5
1649774248.263207,1649774290.969871,train,0,69,discrete_gestures_user_069_dataset_000.hdf5
1649773941.996317,1649774062.015686,train,0,69,discrete_gestures_user_069_dataset_000.hdf5
1649772559.493315,1649772641.425948,train,0,69,discrete_gestures_user_069_dataset_000.hdf5
1649772735.8789032,1649772805.923055,train,0,69,discrete_gestures_user_069_dataset_000.hdf5
1649772817.098564,1649772884.221877,train,0,69,discrete_gestures_user_069_dataset_000.hdf5
1649772893.251457,1649772962.403548,train,0,69,discrete_gestures_user_069_dataset_000.hdf5
1649773166.376916,1649773263.91519,train,0,69,discrete_gestures_user_069_dataset_000.hdf5
1649773292.578468,1649773386.181088,train,0,69,discrete_gestures_user_069_dataset_000.hdf5
1649773414.202036,1649773511.077903,train,0,69,discrete_gestures_user_069_dataset_000.hdf5
1649773679.35169,1649773932.478863,train,0,69,discrete_gestures_user_069_dataset_000.hdf5
1649775501.217022,1649775681.213889,train,0,74,discrete_gestures_user_074_dataset_000.hdf5
1649775681.217428,1649775720.651435,train,0,74,discrete_gestures_user_074_dataset_000.hdf5
1649775371.971689,1649775491.982084,train,0,74,discrete_gestures_user_074_dataset_000.hdf5
1649773523.638041,1649773609.651805,train,0,74,discrete_gestures_user_074_dataset_000.hdf5
1649773760.176189,1649773829.951494,train,0,74,discrete_gestures_user_074_dataset_000.hdf5
1649773854.530824,1649773924.667438,train,0,74,discrete_gestures_user_074_dataset_000.hdf5
1649773948.817268,1649774017.38531,train,0,74,discrete_gestures_user_074_dataset_000.hdf5
1649774277.0645728,1649774369.10107,train,0,74,discrete_gestures_user_074_dataset_000.hdf5
1649774405.977254,1649774503.416387,train,0,74,discrete_gestures_user_074_dataset_000.hdf5
1649774551.106056,1649774648.690035,train,0,74,discrete_gestures_user_074_dataset_000.hdf5
1649774838.677838,1649775353.734045,train,0,74,discrete_gestures_user_074_dataset_000.hdf5
1649874941.4681118,1649875122.172898,train,0,93,discrete_gestures_user_093_dataset_000.hdf5
1649875122.181474,1649875161.706738,train,0,93,discrete_gestures_user_093_dataset_000.hdf5
1649874817.5340302,1649874937.553149,train,0,93,discrete_gestures_user_093_dataset_000.hdf5
1649873450.1979682,1649873535.08237,train,0,93,discrete_gestures_user_093_dataset_000.hdf5
